Date,US Muni,US Tbill 1-3yr,US AGG,Global AGG,US Dollar,Commodities,Long Short HF,Event Driven HF,HF FOF Div,Relative Value HF,EM Bond,TIPs,High Yield,MSCI World,MSCI Canada,MSCI EAFE,MSCI EM Equity,MSCI Europe,MSCI Japan,MSCI Asia ex-J,US Growth,US Value,US Small Cap,US Mid Cap,Gold,S&P500,Cash
2004-11-30,-0.008642277901206308,-0.0051287259432286625,-0.007976410366848485,0.02649697868844947,-0.03889897429091471,-0.01197844472941012,0.03370000420954988,0.040329999084645074,0.026389990525552465,0.01067000661813644,0.006990037563286089,-0.007059532204983454,0.010404040198261466,0.05253124475225013,0.040706624388523016,0.06831324466709154,0.09257278288441206,0.07336051165473312,0.048261416619140185,0.08870266776616376,0.03439842380271063,0.05055796111708477,0.08673848007161378,0.06092968833102863,0.052269280130673224,0.04046156725051109,0.0013891405447847838
2004-12-31,0.009716135090113598,0.0021437321355655126,0.009201122169527842,0.015321933507419283,-0.010706751640103152,-0.049106104596640554,0.017610002929475455,0.027990000567262863,0.015049999769568556,0.007460006192589574,0.025041357163709366,0.013768153469411848,0.015081435720420755,0.0381731111544954,0.018426113644857356,0.043862591379709714,0.04802804762937729,0.042347220809738406,0.0512899396402533,0.030686400949865966,0.039208485422053796,0.033486511344854364,0.029599682759381185,0.04256652429364949,-0.027719259341390412,0.03402866242953184,0.0019300361881784411
2005-01-31,0.005249957479030565,-0.0004074564530915925,0.006279473814842396,-0.010524263850465232,0.011685047102853563,0.01043413085070699,-0.005820001302529021,-0.0014799960669028556,0.0001700118604137657,0.0030099912635810355,0.00626562450555368,0.005407653910149746,-0.0010189610172925967,-0.022514368519943706,-0.039803123636326765,-0.018347112099657115,0.0025397322652287446,-0.018534401782040022,-0.023222332364813525,0.006349143295993009,-0.033348502855081064,-0.017750647812493137,-0.04172339208984266,-0.024751523078180737,-0.03615007412475757,-0.02437500972466422,0.0016855285335901637
2005-02-28,-0.004633759604993792,-0.0024457352491592532,-0.005903197428244966,0.0019035658999762006,0.009340095519784652,0.0706449597876162,0.02128000084459991,0.01384999414646737,0.014190008623000905,0.007829997568413738,0.0066668763168653555,-0.0071714246310853325,0.014283981620110575,0.03167802302041145,0.06407485179171069,0.04320933254955217,0.08724813490092798,0.0500249805880606,0.020603704969080594,0.056097577021506195,0.0106425047805494,0.0331420201985797,0.016938441078386823,0.03088460429100759,0.03088026502602914,0.021044219802652586,0.0016225961538460787
2005-03-31,-0.007046148615899361,-5.1077740320759624e-05,-0.005136009130682795,-0.012098136671757076,-0.01138706122284594,0.03565190438857169,-0.010530006434326777,-0.0019799979756719432,-0.005160013670205688,-0.003499992680666475,-0.025459998125644367,-0.004437750857209655,-0.027312913501592706,-0.01941144346706003,0.0138467253479857,-0.025122096806684646,-0.06608707255361834,-0.025181548143827892,-0.020691901079616937,-0.045972715380302676,-0.01821934407955017,-0.0137217084549065,-0.02862675576786844,-0.007860495926268696,-0.01675657064156999,-0.017708050346111448,0.002279954400912221
2005-04-29,0.014397937670063143,0.00582315983041326,0.013533959597638923,0.013086725952309086,0.01660327324847133,-0.058346126220019,-0.02231999534298712,-0.017059994942389856,-0.015129993096155925,-0.008439999845623714,0.01577125272470825,0.025283828043532353,-0.010727702179801346,-0.021789260219858386,-0.054339677651825014,-0.023510452881489785,-0.026844789308245298,-0.02534644284910459,-0.02572915718853175,-0.013183153770812917,-0.01904337681733559,-0.017910567502248065,-0.05726892488954338,-0.031864635557269594,0.014100618652970631,-0.018966009743952905,0.0022149057168510122
2005-05-31,0.005043459542603879,0.003808846681224942,0.010818747026689834,-0.013397377359409934,0.014100088649252607,-0.007762459757479134,0.015520002761930884,0.012000003710082918,0.0021699911997266064,-0.0010400040198949023,0.029916687705125122,0.006918928210748021,0.017902943555205164,0.017767001235027724,0.021800775825666863,0.00048335685648370763,0.03480774986306168,0.0035489554564691606,-0.009110727380168826,0.02830656847370827,0.04838248429793501,0.024072907980054126,0.0654512172615811,0.047913658317980445,-0.039457630240106734,0.031818997505050683,0.002389200812328296
2005-06-30,0.005347218287216071,0.0018719012445613803,0.005452907811777319,-0.004484589262602756,0.018214999503042284,0.016833418122208954,0.019599992148424672,0.013249994311450353,0.013040001049762218,0.00959001000403692,0.0177717857580586,0.003656203097102795,0.01903105530393856,0.008653182885766553,0.06059178028859025,0.013269484377116836,0.033975257979492524,0.013773770800561858,-0.000993464081886386,0.027932745207806642,-0.003686490544414611,0.01094834104713871,0.03857065774142354,0.026887302360390164,0.043738765727980855,0.0014193890792315589,0.002264330830651806
2005-07-29,-0.005846208418933019,-0.0029793465636519523,-0.009095384516056071,-0.008006846642818255,0.009266228542665234,0.0448315989208099,0.029490001801677712,0.023509999328833242,0.018030012270868534,0.01339998793534658,-0.002468689788054146,-0.018193157898467094,0.01570018422282704,0.034931641732260044,0.05477315953817419,0.030655737862611332,0.06989766567973943,0.0364217594902676,0.009961236203040569,0.06411267605633797,0.0488752184041934,0.028931998296957362,0.06335550296553016,0.05271827903253423,-0.013088404133180243,0.03718850613477853,0.002437574316290325
2005-08-31,0.008876015098327805,0.006280388978930462,0.012811324135459712,0.016459134151590282,-0.01804418932823404,0.0754799967367672,0.007409999604371942,0.0088700061158562,0.00845998938822179,0.00690999861169761,0.01940604816804492,0.024976539377752127,0.0036197695104032146,0.007535176264771515,0.05896945651653773,0.02526616678146487,0.008563493668638067,0.014909845837994151,0.06957700433215197,-0.02918960892277278,-0.01287884309050591,-0.004348777725055597,-0.018540469539417903,-0.007002074688796656,0.012563983248022215,-0.009124063935424975,0.002787497775932568
2005-09-30,-0.005332372341160352,-0.002667606200926098,-0.010301153954404674,-0.01592027546558461,-0.005331760584606937,0.04652566381604761,0.022530001798349852,0.009979991918465547,0.015259997371717793,0.011750014089297434,0.016904994522900285,-0.005253891119092913,-0.010014796775536183,0.025973664260334095,0.05990433026564412,0.04454185520361986,0.09311493370244106,0.024263858792367143,0.10332081835623241,0.05439617039326183,0.004604852108332835,0.014040413927448814,0.0031366078388861407,0.013264073019905842,0.07835477941176472,0.008099315553869335,0.00295718003312051
2005-10-31,-0.0053169019742199675,-0.00020186727226845225,-0.007913937956026462,-0.014886017188058376,0.01547972841577061,-0.0628395668670978,-0.01872999773946704,-0.017979998465396774,-0.015100003441222198,-0.0035500020063405913,-0.014789798532665821,-0.012573985443629532,-0.007294184503166212,-0.024261103619902302,-0.07218586617839295,-0.029205697748800108,-0.06536164120002685,-0.0314896576514625,-0.011993002596094815,-0.06565827811524827,-0.009719928377896259,-0.0253975387332247,-0.031049360651151048,-0.030040518550069284,-0.008757724270189726,-0.01667086637676063,0.002653614813067584
2005-11-30,0.00439068898799988,0.003281005501993617,0.004422604422604559,-0.007097904124269361,0.01713057821722619,0.0025825890455182243,0.021349999795595043,0.012900004676325239,0.017020022033619187,0.008239992413128228,0.015277777777777724,0.0019717784724810894,0.004824676623157664,0.03331951134178235,0.05378711292689786,0.024455937897053248,0.08272415229286656,0.016862286619337086,0.04268509224176009,0.0737043461145761,0.043145157320719996,0.0327000605616814,0.04854597736982891,0.04436767838725242,0.05995399729142936,0.037822297888814305,0.0030582838322650296
2005-12-30,0.006872160486685486,0.0038740189172872252,0.009507501630789283,0.009871513683761268,-0.008846674960063527,0.0318839218632605,0.023160002416199532,0.015669995623428523,0.020079989311307056,0.014750003071391182,0.018482405332246765,0.008479852300294022,0.009154282436537597,0.022154619452262603,0.04416251636884505,0.0465338000247113,0.05910676623910649,0.035183909760595045,0.08575957238935561,0.06159310285566977,-0.003134922161733944,0.006141113544567034,-0.004570197231335338,0.010330685434833287,0.048511397744787965,0.0003481193079577505,0.0032248607446496713
2006-01-31,0.002899935230657791,0.001503533303262694,5.654007075595047e-05,0.012614297684363729,-0.01525014858581264,0.018495043068421868,0.039519993243043006,0.03322000274083159,0.028360008065332343,0.021990005541465685,0.01197416552354813,0.000780540417802067,0.0158495395745486,0.04465328921492584,0.08773162033627191,0.061398727211881665,0.11169557684680753,0.06533582087645518,0.050420853864193926,0.0723409077418693,0.017555911799518542,0.038839153867429754,0.08967201439081696,0.05138564309419369,0.10038684719535773,0.026477522337827297,0.003214494447691507
2006-02-28,0.00404447068144087,0.0007506380423358827,0.003319522182646306,-0.0035465658484864493,0.008546705104354624,-0.06260292334205653,0.00020000521520402437,0.009650002998478069,0.003469983043607572,0.006229989564589644,0.022224732427776672,-0.0034033381074605185,0.006322356438545507,-0.001488387708936556,-0.018330019464374847,-0.0022120397336190534,-0.0011866761801044845,0.0008319702994517009,-0.008481837654608526,0.00035728124072198497,-0.0015890373835297789,0.006104073092439544,-0.0027531066673018856,-0.0012017083746082013,-0.012919669537704404,0.002713721710134953,0.0032041945819980544
2006-03-31,-0.006350829199998298,0.0012001200120013156,-0.009812918598660514,-0.009913172364022338,-0.0007145991790910022,0.02224196865084238,0.025459996900657478,0.02475999712597421,0.016610014203980672,0.013340007882701288,-0.01897894911321074,-0.020532449238036987,0.006250484625320629,0.021988605112132742,0.015139600646626228,0.03295845760595917,0.008809131719641927,0.03884580463057463,0.02522181291052039,0.018516655432256446,0.01476565552060416,0.013546930598331564,0.04851704835671322,0.02478050564994727,0.03935535571186888,0.012447071513409957,0.0038327526132404532
2006-04-28,1.3389486780868154e-05,0.00309659374687854,-0.0018129344335596764,0.01892888731704745,-0.013247739300647932,0.06779858587809762,0.017599999738024508,0.016289995721916917,0.017169992265817502,0.011150000831339657,-0.0008448086508405783,0.00010169097565237983,0.006425918686473686,0.030360819054311428,0.04866303402095595,0.047758740911719944,0.07121427267001357,0.051079582099633036,0.029087969886800735,0.06754908013334981,-0.0013600246009989325,0.02541151550106857,-0.0001629023328737489,0.007010647855257401,0.12125417630429203,0.013428044983798237,0.003760268425315072
2006-05-31,0.0048536239705683215,0.001443935471021618,-0.0010669316349301017,0.012897983485114839,-0.03880357238482279,0.009566020198743752,-0.023229997736975982,-0.005419998607330889,-0.019659986305595956,0.0020399909390167448,-0.0204898396324793,0.0021352933486338266,-0.0006312058459371217,-0.03415899317680848,-0.026737603259780474,-0.0388337481067339,-0.10478907541097682,-0.027614889580822366,-0.06219224982578675,-0.07463729227580584,-0.03389554763432856,-0.025259369227847883,-0.05616020964763668,-0.03365513384065166,-0.014088811466642093,-0.028781322835419565,0.003976716039421291
2006-06-30,-0.003624813134810001,0.0017898871376722525,0.0021198359573098013,-0.007945169557335485,0.010886103844492068,-0.015536902073337577,-0.005349999457141763,-0.0011599962117382345,-0.006260011338372173,0.0055200083485933416,-5.754733268126255e-05,0.003594723873025174,-0.0037914957628306656,-0.00029319239237168837,-0.016125817350932214,-6.612310602271965e-05,-0.002444560173489818,0.003253133459946822,-0.01108824419256682,-0.0038846309600588658,-0.003945626643706013,0.006396207730644976,0.0064293965157180555,0.0011575795988825188,-0.04548977061376325,0.0013556020448159956,0.003960964408725509
2006-07-31,0.010644481020471108,0.007494168445083993,0.013521979318368738,0.009961917732213443,0.004762896193601929,0.03210084982990846,-0.005419999097395656,-0.004370002511471349,-0.0022099992923791945,0.00417999139822145,0.03271754143646399,0.016696033969785473,0.010669347759211911,0.0062408414299601755,0.0027886081549204356,0.009898852827595839,0.014115016148700477,0.015245368113472102,-0.005534649798209279,0.0011543750815592446,-0.01904622592759475,0.024303330434667814,-0.032538653759900504,-0.021885120926947166,0.03393683526832825,0.00616853546662921,0.004059694665218272
2006-08-31,0.013140651281620563,0.0071428571428571175,0.015308293129329797,0.011555066104359746,-0.008917503342844801,-0.03603735089591664,0.010300000006055132,0.010550003534475216,0.008129998413273887,0.00711000531031436,0.026024687230070676,0.018765803903741718,0.016180280770001776,0.025957133148268863,0.04004092729897213,0.027494786743174515,0.02547829427583559,0.03156112978806935,0.015006946592500015,0.03471665196117746,0.031199326197662636,0.016738821696903106,0.029607334484016423,0.025390429889114552,-0.014840989399293347,0.023792987680645084,0.004271070615034178
2006-09-29,0.006367059071740622,0.005135730007336914,0.008783997469955729,-7.468306569302641e-05,0.004819866854099075,-0.06021215724744422,0.0015799976682417949,0.002329998925111987,0.0007499931159544726,0.003699991909853928,0.005594329630937089,0.0025169072021193895,0.013153809344647271,0.011923676605370748,-0.030231076523300704,0.0015458105384675846,0.008324217403683276,0.008561413216371605,-0.01639640287383337,0.03484546771513153,0.02747855372565433,0.01993275020135532,0.008325548439194641,0.0181085293974379,-0.046229874063446474,0.02577030812324943,0.004366316983271945
2006-10-31,0.004947114640684092,0.0038442822384427977,0.00661488662993448,0.009673585626780001,0.009758730593920406,0.047435725313821564,0.018630001768126014,0.023289996694176418,0.01625001852456709,0.012270006257134147,0.018553026006643547,-0.0015995437822950986,0.014601856058147566,0.036702742471125926,0.04781032092532422,0.03889425358923626,0.047496971993728376,0.04288753812339219,0.017406588826998304,0.030324595367738905,0.035153351092670704,0.03273306605701154,0.05757747359860188,0.039378570944423874,0.013872639144242083,0.03258595267972053,0.00389566395663965
2006-11-30,0.006327916193356042,0.005138397401716066,0.011601199050103261,0.02435446899414595,-0.010899592113796097,0.054689127223438216,0.019999998384493622,0.018690004151639572,0.01782998445233197,0.013730003206245955,0.012673666348499202,0.01241284192782155,0.015962361235484,0.02448813668369998,0.02846831902882374,0.029884138245642733,0.07432130468400855,0.03555329369125704,0.007088537974074605,0.07682695191442579,0.019844377737549213,0.022828565852197835,0.026305150010006884,0.0359801369849877,0.06824925816023741,0.019015869324568335,0.004161745683594953
2006-12-29,-0.0028721037728258736,4.822763443468325e-05,-0.005803348085433924,-0.013256312785288049,-0.007263542701959391,-0.045928784104028564,0.013459997480990804,0.016500000131154158,0.017860009511927233,0.016109996488427036,0.006650259203016207,-0.024954762183249102,0.011008940063797601,0.02033102697106881,-0.007014147232556001,0.0313923507248437,0.045029251350316324,0.03211049430448121,0.024848665252951596,0.04258291028935779,0.0033862167312690428,0.022448443469157642,0.0033486155991233613,-0.00011293577472104577,-0.01743827160493816,0.014027649897837557,0.004312517502100155
2007-01-31,-0.0024309209581916402,0.002073688271604812,-0.0004103088154461254,-0.00982846049263253,0.018212096298326097,0.0021049413577987064,0.011574504171453892,0.015743450899027067,0.01294225444881758,0.013668709876681673,-0.003043071161048738,0.002307431764938306,0.010743760194982688,0.011805221213033734,-0.002954977349560073,0.006766914469479524,-0.010558207568926892,0.005908018721464181,0.008459058341658166,-0.011397856425865327,0.0257059482547195,0.012787818592956413,0.016734361721397972,0.03379012681712901,0.025914873566828867,0.015123549546755433,0.004126700869953259
2007-02-28,0.011358544661345116,0.008085085904037781,0.015420003407735416,0.020578465702402404,-0.004158488104662794,0.033675051797994016,0.006270099537268425,0.010238926024925155,0.008197211895361711,0.00756266384615234,0.017166262294226575,0.022753673183472545,0.013929154529927379,-0.005203601026165905,0.007042877594749752,0.008068964942177459,-0.00593571294010975,-0.003598072745957137,0.040226713632214306,-0.001727752120795234,-0.018796556083841787,-0.015589837828832498,-0.007935044728987761,0.0016173578498275276,0.024724433557868908,-0.01955894698468663,0.003776518938131801
2007-03-30,-0.00046020953762182515,0.0038669021816966076,3.050896582257323e-05,0.002363820486605883,-0.010068311116900874,0.009748494378706285,0.010088263415928944,0.013578598692955968,0.011549314300771663,0.007534726470366682,0.009746338710918456,0.003042505592841138,0.0023225471050023483,0.01830533251641886,0.02736063842648706,0.025490282295157263,0.03967494298654173,0.036241624556313745,-0.013218156502027067,0.022712918228572798,0.005423695981131349,0.015461069107478798,0.010705386257281457,0.008018296880839548,-0.008306566071562105,0.011184933798575436,0.004481575744162969
2007-04-30,0.0024974671912918467,0.0035191173673199128,0.005392295195747021,0.011302712511944701,-0.0167786019020586,0.011551155115511413,0.01857919943915398,0.019871204607506243,0.0167607619123884,0.014190543098566266,0.008661637328862826,0.00780965844753867,0.013232765661495227,0.04411264519882141,0.06048995244709365,0.04443389722289215,0.04744471425658503,0.0645963224269408,-0.01946315170494861,0.04460948653374186,0.04707987296336702,0.03695244300003275,0.01796242738372178,0.03808729743394146,0.022085298061133907,0.04429531116484542,0.004296337097218439
2007-05-31,-0.003576758560718152,-0.0009951663349445639,-0.0075785161583977745,-0.015592660392496294,-0.00811031225452663,0.0012942217513529641,0.02237528100188446,0.02174931882327047,0.02146534753260032,0.014873412800849639,-0.0038529337698313126,-0.016758026624902,0.00711499500570878,0.02800888079614894,0.08534868066047263,0.01752411379516383,0.04854308796333173,0.017583720667805558,0.016319067468345327,0.057726267620773264,0.03597520489819006,0.03606908685778998,0.04095547629371854,0.03771521339770145,-0.026457366054978282,0.034895052392196035,0.004223111939889002
2007-06-29,-0.002989120152999014,0.00436411934917702,-0.0029582406494370606,-0.004434905576442105,-0.0030252512005165544,-0.013968545972658064,0.008880668560105276,3.546697158185452e-05,0.0052586548845623415,0.005621633630312317,-0.01888414187122378,-0.002382370458606231,-0.016854025295065078,-0.007713321022323694,-0.0017446361993578297,0.0012217760153203638,0.04687521976275466,-0.00019682344953553255,-0.0029978710461697755,0.05019871155067612,-0.01492726451014581,-0.02336562824653199,-0.014628736748642512,-0.022546089304975703,-0.01642694928084787,-0.01661319172040443,0.003986892408520015
2007-07-31,0.008068649813402384,0.008926462948094294,0.008341383381633705,0.0203081326473471,-0.017842303182547647,0.020751214069487878,0.0016733250746530093,-0.00882299597976488,0.0019128343868641817,-0.0058038811087262054,-0.009018294254058201,0.023700104130510047,-0.0314004918129096,-0.022146246439036732,-0.0025575163608990703,-0.01472800529368723,0.052762111021842806,-0.021294408858832936,-0.0016271411658740353,0.0719978158393122,-0.015502960114456732,-0.046244040499334504,-0.06839471555797116,-0.03722997402089778,0.022550604171476918,-0.031004851070053685,0.0038078659631179956
2007-08-31,0.0027516274840062582,0.0103922853665388,0.01225650461519745,0.012312677681552975,1.4166367241053024e-05,-0.03631031310850685,-0.016674133179190087,-0.01698380057271509,-0.021834293319518805,-0.006881384955449987,0.012116484659386195,0.013345630119893537,0.011146386435790356,-0.0007587276910832053,6.497077791611794e-05,-0.01562705320074076,-0.021250800797351754,-0.011041480569503714,-0.029376211605817715,-0.013349925368082105,0.01593441250634786,0.011204951829179022,0.022665868970896508,0.0017096679359389633,0.013548095739876587,0.014990179852146124,0.004931447461117511
2007-09-28,0.011351253045520426,0.00694959229058556,0.007586341580663181,0.02244358097991994,-0.02060790884200603,0.0800457421950056,0.03176364437452506,0.015478596362731967,0.018790037969382833,0.013501838333186411,0.022709756974772732,0.008873601370523287,0.02443956947967374,0.04755552074434877,0.09776876221672248,0.053499827428537206,0.1104412067666134,0.05062651161435783,0.0230691232733633,0.1219579935173567,0.04189019746166278,0.034347835309060715,0.01716469702745771,0.03289118551865444,0.1044111094608644,0.03739856347354498,0.003505176876617888
2007-10-31,0.004089682795273886,0.003910922977822695,0.008982884064885566,0.016299287191395395,-0.02596463360754031,0.03333648965444014,0.03092841849187966,0.02258997329142054,0.030656165055060747,0.02100254545926461,0.023838231600100457,0.013770413510393986,0.006054471843945475,0.030671637315150546,0.09358824285296596,0.039291022767718786,0.11152077628680535,0.04660183698752607,-0.0038163244046423017,0.10674689040780727,0.03403417935361297,0.0001109762776143608,0.028690600058766114,0.016138388968661932,0.07154384077460985,0.015906728367117706,0.003009296576925058
2007-11-30,0.009164907354636487,0.017324350336862304,0.01798313988282141,0.019110524799121453,-0.0240553493081338,-0.031361332870531,-0.028902418153653686,-0.025234798615809684,-0.014675704327976047,-0.0053199225929806415,-0.0037047032557225856,0.046900558776188594,-0.020463649833127984,-0.04087592993249445,-0.11122583941191488,-0.03288347015836646,-0.07090701654306897,-0.032008504490839695,-0.01832898110621406,-0.08542024645617285,-0.03683704437201141,-0.048873595160041305,-0.07180586722770954,-0.047756086437650946,-0.01662901606425704,-0.04180645129347271,0.003857487275649607
2007-12-31,0.004035559742413097,0.002477812316979744,0.002808764506506689,-0.0029812829750922587,0.02094529076772189,0.04632329122125034,0.005281352969513042,-0.0026816447868270865,0.0033379196444245363,0.006436470045801279,0.006230299448384713,-0.00469369132885844,0.0029318244708032015,-0.0129011334812138,0.027107421195977643,-0.022507516426582552,0.003527012000027252,-0.017518162730481124,-0.039581021299200714,-0.003915814308115051,-0.0036159777309874297,-0.009670583849135772,-0.0006240055483425211,-0.003163721725329416,0.064003573479676,-0.006937817997678231,0.0027752575118749068
2008-01-31,0.018854692017284735,0.017391695128527562,0.016798147209958758,0.027778826626435604,-0.008562838635202796,0.04223677361023581,-0.04473907154721235,-0.025282621069873668,-0.028342341803256788,-0.012919280819289058,0.008443258853185087,0.047007554112689975,-0.013587122109753103,-0.07641963102726979,-0.06389738610835538,-0.0923785041417371,-0.12479492408792203,-0.10434058974481175,-0.04570311969645857,-0.13852237409157608,-0.07797679589021733,-0.04005244887323278,-0.06819426807671347,-0.06515156031639435,0.11083123425692687,-0.05998138955664478,0.003778806748629515
2008-02-29,-0.032464282824035795,0.010468660276514052,0.0013879892662163051,0.0167274975589633,-0.006789176129103569,0.12283980799461625,0.013089943317002417,0.004077907979890716,0.012406877158998464,-0.0009224231862039467,-0.0016745134203757228,0.018790070590211094,-0.011872954750983822,-0.005787842188934911,0.06163057129647509,0.014326995118802532,0.07381391302546692,0.016057426993257407,0.006888201017273721,0.058082730086136625,-0.019860994839332013,-0.0418983235334921,-0.03706693776008618,-0.022875577938459513,0.051614296512255686,-0.03248580078149321,0.0013255567338281704
2008-03-31,0.023179996971568695,0.002535408288162344,0.0034118533471703127,0.02039968566454764,-0.03217457707575133,-0.06342023013801257,-0.028427074938194297,-0.014133835923330174,-0.025935990429313827,-0.019929319898305486,-0.00041325327564001313,0.007081886148230909,-0.005192468662843619,-0.00958509321692258,-0.05527728641809537,-0.01052181011829234,-0.05292028442121155,0.004161362084048159,-0.04056105102614005,-0.06122571854105263,-0.006088526791918514,-0.007519540223483889,0.004188920448264799,-0.014477424853488574,-0.05852756956566385,-0.004318049082825626,0.002118083134763138
