Asset 1,Asset 2,Asset 3,Asset 4,Asset 5,weights_tuple,distance_l1,annualized_return,annualized_volatility,sharpe_zero_rf,required_annual_return,full_history_terminal_wealth,full_history_max_drawdown_pct_peak,full_history_max_drawdown_pct_initial,monthly_var_99_empirical,meets_return_goal_average,rolling_windows,rolling_mean_terminal_wealth,rolling_median_terminal_wealth,rolling_worst_terminal_wealth,rolling_best_terminal_wealth,rolling_target_hit_rate,rolling_drawdown_safe_rate,rolling_worst_drawdown_pct_initial,rolling_best_drawdown_pct_initial,meets_target_goal_99pct,meets_drawdown_goal_99pct,meets_all_goals_99pct
0.3,0.13,0.04,0.24,0.29,"(0.3, 0.13, 0.04, 0.24, 0.29)",0.06000000000000002,0.05452819095989647,0.04707780775865874,1.1582567998797146,0.0601580065221875,27384354.6564544,-0.10959215159350644,-0.142825101031363,0.03447904928094898,0.0,61.0,23012793.528785355,23260196.91929723,20491815.876709238,24526666.879136458,0.6885245901639344,1.0,-0.14381798892308545,-0.06770845803479975,0.0,1.0,0.0
0.27,0.13,0.04,0.26,0.3,"(0.27, 0.13, 0.04, 0.26, 0.3)",0.07999999999999999,0.05452624394816041,0.04778689429148688,1.1410292457083602,0.0601580065221875,27381351.22973761,-0.11200329907435347,-0.14646917256294853,0.03528318531291535,0.0,61.0,23003237.860346228,23230447.895646926,20494115.656808734,24531690.055607297,0.6885245901639344,1.0,-0.14745647712795623,-0.06851351710709205,0.0,1.0,0.0
0.29,0.13,0.04,0.25,0.29,"(0.29, 0.13, 0.04, 0.25, 0.29)",0.06000000000000002,0.054490859240988954,0.047230486278892356,1.1537221725650812,0.0601580065221875,27373880.431048788,-0.11011742283983328,-0.14370477648580593,0.03465847718211049,0.0,61.0,23003862.692483827,23232544.439246267,20502096.337278176,24521193.031377114,0.6885245901639344,1.0,-0.14469289211468916,-0.06766636568538534,0.0,1.0,0.0
0.26,0.13,0.04,0.27,0.3,"(0.26, 0.13, 0.04, 0.27, 0.3)",0.1,0.054488303171144725,0.04794958981896517,1.136366408489971,0.0601580065221875,27370727.65717127,-0.11252775357494471,-0.14735471541612596,0.03546261321407686,0.0,61.0,22994254.4450294,23224731.491069213,20504331.595565308,24526119.767630048,0.6885245901639344,1.0,-0.14833686963181675,-0.06847045869426843,0.0,1.0,0.0
0.28,0.13,0.04,0.26,0.29,"(0.28, 0.13, 0.04, 0.26, 0.29)",0.07999999999999999,0.054453219406952025,0.04738895895897025,1.1490697538660444,0.0601580065221875,27363333.786199663,-0.11064270926958797,-0.14458641233268174,0.034837905083272,0.0,61.0,22994911.568996284,23219247.245303195,20512347.960137986,24515672.083480395,0.6885245901639344,1.0,-0.14556964747050447,-0.06762428958421553,0.0,1.0,0.0
0.25,0.13,0.04,0.28,0.3,"(0.25, 0.13, 0.04, 0.28, 0.3)",0.12000000000000002,0.05445005434984518,0.048117926055506514,1.1315960352703944,0.0601580065221875,27360031.78853569,-0.11305222292905404,-0.14824221935678233,0.035642041115238374,0.0,61.0,22985250.785545878,23238016.103332654,20514518.628302455,24520502.413876887,0.6885245901639344,1.0,-0.14921911409481076,-0.06842741623131972,0.0,1.0,0.0
0.3,0.13,0.04,0.25,0.28,"(0.3, 0.13, 0.04, 0.25, 0.28)",0.05999999999999996,0.054417496335221305,0.04683465421033895,1.1619066533688298,0.0601580065221875,27355783.321293842,-0.10875488126901567,-0.14182505316446806,0.03421319695246715,0.0,61.0,22995484.33783482,23213682.042665508,20520295.991335444,24505121.505854223,0.6885245901639344,1.0,-0.1428087576607913,-0.06677791942599602,0.0,1.0,0.0
0.27,0.13,0.04,0.27,0.29,"(0.27, 0.13, 0.04, 0.27, 0.29)",0.1,0.05441527150925518,0.04755316787117564,1.1443038170804811,0.0601580065221875,27352714.810331784,-0.11116801058619996,-0.1454700090161475,0.03501733298443351,0.0,61.0,22985940.179941706,23232562.882053122,20522570.69880473,24510104.069312584,0.6885245901639344,1.0,-0.146448255099505,-0.06758222952964198,0.0,1.0,0.0
0.29,0.13,0.04,0.26,0.28,"(0.29, 0.13, 0.04, 0.26, 0.28)",0.07999999999999999,0.05437984938169582,0.04699461541138863,1.1571506417417656,0.0601580065221875,27345241.25580727,-0.10928101527641465,-0.1427047433551525,0.034392624853628664,0.0,61.0,22986545.251462482,23227028.641798202,20530554.42663405,24499602.81685101,0.6885245901639344,1.0,-0.14368372844514954,-0.0667368399108729,0.0,1.0,0.0
0.26,0.13,0.04,0.28,0.29,"(0.26, 0.13, 0.04, 0.28, 0.29)",0.12000000000000002,0.05437701559950803,0.04772305380262638,1.1394286674193397,0.0601580065221875,27342023.592435136,-0.11169332649316488,-0.14635556697057,0.03519676088559502,0.0,61.0,22976948.54698244,23223439.23799458,20532764.50690842,24507803.588842694,0.6885245901639344,1.0,-0.14732871510105827,-0.06754018532039245,0.0,1.0,0.0
0.28,0.13,0.04,0.27,0.28,"(0.28, 0.13, 0.04, 0.27, 0.28)",0.09999999999999995,0.05434189439676018,0.047160350577805786,1.1522792712727228,0.0601580065221875,27334626.91356341,-0.1098071639074133,-0.1435863945607394,0.03457205275479017,0.0,61.0,22977585.899852898,23218121.90842114,20540783.9532548,24498253.004582442,0.6885245901639344,1.0,-0.14456055191203,-0.06669577633928632,0.0,1.0,0.0
0.25,0.13,0.04,0.29,0.29,"(0.25, 0.13, 0.04, 0.29, 0.29)",0.13999999999999999,0.05433845172946028,0.04789855634784258,1.1344486321226623,0.0601580065221875,27331260.22206398,-0.11221865669404552,-0.14724308662050983,0.03537618878675653,0.0,61.0,22967936.691824246,23203290.39411858,20542929.33819342,24513977.003941342,0.6885245901639344,1.0,-0.14821102756491283,-0.0674981567555726,0.0,1.0,0.0
0.3,0.13,0.04,0.26,0.27,"(0.3, 0.13, 0.04, 0.26, 0.27)",0.07999999999999999,0.05430613408482876,0.046603954825463194,1.1652687907756123,0.0601580065221875,27327073.84483617,-0.10791821697829707,-0.14082416915546234,0.03402992482849331,0.0,61.0,22978138.977635443,23212704.114817988,20548734.99052939,24488606.024986126,0.6885245901639344,1.0,-0.14179872315052688,-0.06585117028119271,0.0,1.0,0.0
0.27,0.13,0.04,0.28,0.28,"(0.27, 0.13, 0.04, 0.28, 0.28)",0.11999999999999997,0.05430363143202288,0.04733179905595904,1.147297007828104,0.0601580065221875,27323940.38350739,-0.11033332686553665,-0.1444700072197676,0.03475148065595168,0.0,61.0,22968606.30462555,23198022.492403295,20550984.52480071,24504467.482235692,0.6885245901639344,1.0,-0.14543922816447727,-0.06665472850772759,0.0,1.0,0.0
0.29,0.13,0.04,0.27,0.27,"(0.29, 0.13, 0.04, 0.27, 0.27)",0.1,0.054268172045971896,0.04677122876212483,1.1602896370753053,0.0601580065221875,27316464.173044372,-0.1084452134218784,-0.1417038755784815,0.034153117223117826,0.0,61.0,22969191.67455041,23192654.19447651,20558971.293116093,24494861.509442464,0.6885245901639344,1.0,-0.14267376317054034,-0.06581110131311996,0.0,1.0,0.0
0.3,0.12,0.04,0.24,0.3,"(0.3, 0.12, 0.04, 0.24, 0.3)",0.04,0.054255173840992876,0.046297980506298436,1.1718691236135437,0.0601580065221875,27311354.984096214,-0.10594015476870955,-0.13809392667704842,0.03420538333004323,0.0,61.0,23021111.764739547,23272136.089182436,20592330.458932422,24515478.784238964,0.6885245901639344,1.0,-0.13894610016234799,-0.06912505877192919,0.0,1.0,0.0
0.29,0.12,0.04,0.25,0.3,"(0.29, 0.12, 0.04, 0.25, 0.3)",0.04,0.05421821123278958,0.046445740282428115,1.1673451839307218,0.0601580065221875,27300999.189941492,-0.10646742603949721,-0.1389701275592612,0.03432857572466775,0.0,61.0,23012237.208481602,23265002.034355152,20602697.52967269,24510057.753974296,0.6885245901639344,1.0,-0.13981719643887547,-0.06908106309936236,0.0,1.0,0.0
0.28,0.12,0.04,0.26,0.3,"(0.28, 0.12, 0.04, 0.26, 0.3)",0.05999999999999996,0.054180940631874286,0.046599424117674024,1.1626954980184998,0.0601580065221875,27290571.11506315,-0.10699471227300295,-0.1398482960711873,0.034451768119292264,0.0,61.0,23003342.31418583,23246702.661839377,20613035.671549343,24504589.637362972,0.6885245901639344,1.0,-0.14069015123717674,-0.06903708427226626,0.0,1.0,0.0
0.3,0.13,0.03,0.24,0.3,"(0.3, 0.13, 0.03, 0.24, 0.3)",0.06000000000000001,0.05417170107635472,0.0460227903838479,1.1770625080431183,0.0601580065221875,27303843.117572844,-0.10514658925197351,-0.13589574398374743,0.0338802976392621,0.0,61.0,23029159.954740502,23293710.51134764,20478353.895709395,24572966.303909563,0.6885245901639344,1.0,-0.1368648853860241,-0.06670638711794218,0.0,1.0,0.0
0.28,0.14,0.03,0.28,0.27,"(0.28, 0.14, 0.03, 0.28, 0.27)",0.13999999999999996,0.054145440700877456,0.046692616010615466,1.1596146313277373,0.0601580065221875,27298022.498975623,-0.10818338389709226,-0.14034984790320984,0.03418647792286017,0.0,61.0,22967743.37727039,23215928.921555817,20455101.799017802,24529527.00437354,0.6885245901639344,1.0,-0.14143464767039568,-0.06334628576841309,0.0,1.0,0.0
0.3,0.12,0.04,0.25,0.29,"(0.3, 0.12, 0.04, 0.25, 0.29)",0.04,0.05414500860504656,0.046039972245493,1.1760434675402522,0.0601580065221875,27282985.297127068,-0.10510051630369255,-0.1370879625796775,0.034024656054680386,0.0,61.0,23003870.383404512,23241262.303469244,20620996.60748632,24494000.60349109,0.6885245901639344,1.0,-0.13793175355242399,-0.06819282836156752,0.0,1.0,0.0
0.29,0.13,0.03,0.25,0.3,"(0.29, 0.13, 0.03, 0.25, 0.3)",0.06000000000000001,0.05413497990995797,0.04616633498027957,1.172607267461935,0.0601580065221875,27293542.097501066,-0.10567420329850985,-0.13676369756856208,0.03400349003388662,0.0,61.0,23020214.82517483,23275093.37959519,20488687.192296788,24567553.59948989,0.6885245901639344,1.0,-0.13772861017424964,-0.06666543890181784,0.0,1.0,0.0
0.3,0.14,0.03,0.27,0.26,"(0.3, 0.14, 0.03, 0.27, 0.26)",0.12000000000000001,0.05410917348092559,0.04614087454775474,1.1726950130718445,0.0601580065221875,27290363.590523418,-0.10629275818727724,-0.13761129001542016,0.03356176979205532,0.0,61.0,22968248.183867704,23218675.63395692,20462950.86325754,24518890.95682342,0.6885245901639344,1.0,-0.13869385307655194,-0.0624983049607041,0.0,1.0,0.0
0.27,0.14,0.03,0.29,0.27,"(0.27, 0.14, 0.03, 0.29, 0.27)",0.15999999999999992,0.05410710429569443,0.046867265510422335,1.1544753829015713,0.0601580065221875,27287323.70309592,-0.10871074785507329,-0.14122516973426918,0.034365905824021686,0.0,61.0,22958685.34001885,23188183.35549188,20465247.238923546,24523877.495558426,0.6885245901639344,1.0,-0.14230596606289245,-0.06330932140273539,0.0,1.0,0.0
0.28,0.13,0.03,0.26,0.3,"(0.28, 0.13, 0.03, 0.26, 0.3)",0.07999999999999997,0.05409795070285228,0.04631586642395978,1.1680219950471817,0.0601580065221875,27283168.790948473,-0.10620183210850975,-0.13763360424073764,0.034126682428511135,0.0,61.0,23011249.414552145,23260761.358764406,20498991.742480114,24562093.68566663,0.6885245901639344,1.0,-0.13859418139046328,-0.06662450748121428,0.0,1.0,0.0
0.29,0.14,0.03,0.28,0.26,"(0.29, 0.14, 0.03, 0.28, 0.26)",0.14,0.05407113808530761,0.046311328957765185,1.1675574703247922,0.0601580065221875,27279741.604413785,-0.10682095612222609,-0.13848273331431837,0.03374119769321683,0.0,61.0,22959222.4445197,23185719.393735815,20473131.864282127,24513290.87877033,0.6885245901639344,1.0,-0.13956155834101078,-0.06246232014470982,0.0,1.0,0.0
0.26,0.14,0.03,0.3,0.27,"(0.26, 0.14, 0.03, 0.3, 0.27)",0.17999999999999994,0.05406845999849064,0.04704759833646112,1.1492289066876442,0.0601580065221875,27276552.94647094,-0.1092381250887049,-0.14210243955674354,0.034545333725183196,0.0,61.0,22949607.161333688,23168367.40852879,20475363.789880555,24518180.968326773,0.6885245901639344,1.0,-0.14317912578171907,-0.06327237216018244,0.0,1.0,0.0
0.3,0.13,0.03,0.25,0.29,"(0.3, 0.13, 0.03, 0.25, 0.29)",0.06000000000000001,0.05406154880177927,0.045762688287166495,1.1813455639348895,0.0601580065221875,27275479.586348597,-0.10430706978763837,-0.13489775088354283,0.033699570363899256,0.0,61.0,23011748.728070974,23252865.688679706,20506847.641895175,24551427.143497996,0.6885245901639344,1.0,-0.13585769380016066,-0.0657751050108458,0.0,1.0,0.0
0.27,0.13,0.03,0.27,0.3,"(0.27, 0.13, 0.03, 0.27, 0.3)",0.09999999999999999,0.05406061350625557,0.04647132692303613,1.1633111659537612,0.0601580065221875,27272723.284918673,-0.10672947538558009,-0.13850546447291245,0.034249874823135656,0.0,61.0,23002263.744610652,23246392.17146889,20509267.49958291,24556586.595993392,0.6885245901639344,1.0,-0.1394615991722482,-0.06658359265033238,0.0,1.0,0.0
0.28,0.14,0.03,0.29,0.26,"(0.28, 0.14, 0.03, 0.29, 0.26)",0.15999999999999992,0.05403279477807743,0.046487566315434894,1.1623063769663793,0.0601580065221875,27269047.622634444,-0.10734916736553302,-0.13935612435225458,0.03392062559437835,0.0,61.0,22950176.542188235,23169725.50018378,20483283.998117168,24507643.781687185,0.6885245901639344,1.0,-0.14043110524499208,-0.06242635055629971,0.0,1.0,0.0
0.29,0.13,0.03,0.26,0.29,"(0.29, 0.13, 0.03, 0.26, 0.29)",0.08000000000000003,0.05402451252303231,0.045913691661061656,1.1766536422696163,0.0601580065221875,27265110.77509317,-0.1048355481504345,-0.13576572167338308,0.03382276275852377,0.0,61.0,23002795.413443137,23238545.780273393,20517159.058614016,24545969.47165439,0.6885245901639344,1.0,-0.1367214890556801,-0.06573517088275424,0.0,1.0,0.0
0.26,0.13,0.03,0.28,0.3,"(0.26, 0.13, 0.03, 0.28, 0.3)",0.12000000000000001,0.05402296837152565,0.046632657180008905,1.1584793069584058,0.0601580065221875,27262205.666980375,-0.10725713283339322,-0.13937927872801675,0.03437580991201871,0.0,61.0,22993257.837131605,23231985.898478173,20519514.417042073,24551032.364275362,0.6885245901639344,1.0,-0.14033086364765093,-0.06654269420375364,0.0,1.0,0.0
0.3,0.14,0.03,0.28,0.25,"(0.3, 0.14, 0.03, 0.28, 0.25)",0.14,0.05399649092479297,0.04593399907491214,1.1755234034104454,0.0601580065221875,27261386.478955083,-0.10545742552785331,-0.13661671964121114,0.03334338458698649,0.0,61.0,22950661.798146255,23170996.912717674,20491135.983535398,24497003.869461946,0.6885245901639344,1.0,-0.13768938940305303,-0.06158014817891601,0.0,1.0,0.0
0.28,0.13,0.03,0.27,0.29,"(0.28, 0.13, 0.03, 0.27, 0.29)",0.09999999999999999,0.0539871682869133,0.046070666056837475,1.1718339001287548,0.0601580065221875,27254669.81850434,-0.10536404071664107,-0.13663564619236213,0.03394595515314829,0.0,61.0,22993821.83992829,23224188.745116606,20527441.657866642,24540464.657754723,0.6885245901639344,1.0,-0.13758713127759367,-0.06569525324363862,0.0,1.0,0.0
0.25,0.13,0.03,0.29,0.3,"(0.25, 0.13, 0.03, 0.29, 0.3)",0.13999999999999996,0.053985015350160204,0.04679979649147726,1.153530985118524,0.0601580065221875,27251616.025266483,-0.10778480415568537,-0.14025504745925238,0.03455523781318022,0.0,61.0,22984231.71393929,23233528.115892284,20529732.4484082,24545431.0245688,0.6885245901639344,1.0,-0.14120197493516942,-0.06650181193643684,0.0,1.0,0.0
0.3,0.13,0.03,0.26,0.28,"(0.3, 0.13, 0.03, 0.26, 0.28)",0.07999999999999997,0.05395072956852798,0.04551515091210982,1.1853356187417095,0.0601580065221875,27246978.23398938,-0.10346815802915432,-0.13389893073039916,0.033518843088536414,0.0,61.0,22994301.55068405,23216292.926480293,20535300.52380382,24529794.11891421,0.6885245901639344,1.0,-0.13484970750864617,-0.06484762307812625,0.0,1.0,0.0
0.27,0.13,0.03,0.28,0.29,"(0.27, 0.13, 0.03, 0.28, 0.29)",0.12000000000000001,0.05394951614477872,0.046233550655223825,1.166891042980777,0.0601580065221875,27244156.804106824,-0.10589254718995778,-0.13750752490755294,0.03406914754777281,0.0,61.0,22984828.029264584,23225620.879766043,20537695.393062804,24534912.735587556,0.6885245901639344,1.0,-0.1384546205976055,-0.06565535188583864,0.0,1.0,0.0
0.24,0.13,0.03,0.3,0.3,"(0.24, 0.13, 0.03, 0.3, 0.3)",0.15999999999999998,0.05394675449379549,0.04697268284773667,1.1484707967110477,0.0601580065221875,27240954.44847253,-0.1083124890562589,-0.14113277111007522,0.03473466571434173,0.0,61.0,22975185.39690096,23238879.138296403,20539921.54734571,24539782.611180685,0.6885245901639344,1.0,-0.14207493314373287,-0.06646094564372385,0.0,1.0,0.0
0.29,0.13,0.03,0.27,0.28,"(0.29, 0.13, 0.03, 0.27, 0.28)",0.09999999999999999,0.05391337832579213,0.04567365320525284,1.180404336905366,0.0601580065221875,27236541.86303461,-0.10399750038283584,-0.13476692023266543,0.03364203548316093,0.0,61.0,22985340.084603284,23229210.926890355,20545589.95316886,24524291.59931578,0.6885245901639344,1.0,-0.13571357488479838,-0.0648087007440281,0.0,1.0,0.0
0.26,0.13,0.03,0.29,0.29,"(0.26, 0.13, 0.03, 0.29, 0.29)",0.13999999999999996,0.05391155614812404,0.04640228321702042,1.1618298154852262,0.0601580065221875,27233571.819988865,-0.10642106727415035,-0.13838135827630613,0.03419233994239733,0.0,61.0,22975814.003233157,23242609.301273823,20547920.217725817,24529313.739192173,0.6885245901639344,1.0,-0.13932395713786988,-0.06561546660207895,0.0,1.0,0.0
0.28,0.13,0.03,0.28,0.28,"(0.28, 0.13, 0.03, 0.28, 0.28)",0.11999999999999995,0.05387571920917367,0.0458381061778319,1.1753478426913915,0.0601580065221875,27226033.48854605,-0.10452685637993142,-0.1356368641034369,0.03376522787778545,0.0,61.0,22976358.381787118,23237588.198761955,20555850.494096298,24518742.005303506,0.6885245901639344,1.0,-0.136579289763123,-0.06476979458751757,0.0,1.0,0.0
0.25,0.13,0.03,0.3,0.29,"(0.25, 0.13, 0.03, 0.3, 0.29)",0.15999999999999998,0.05387328834858507,0.04657680018647609,1.1566549898854486,0.0601580065221875,27222914.954800904,-0.10694960067304915,-0.1392571467462273,0.034315532337021844,0.0,61.0,22966779.783658177,23209574.841075975,20558116.085493274,24523667.70285853,0.6885245901639344,1.0,-0.14019514101097547,-0.0655755971854681,0.0,1.0,0.0
0.3,0.13,0.03,0.27,0.27,"(0.3, 0.13, 0.03, 0.27, 0.27)",0.09999999999999999,0.053839243834087114,0.04528038432441692,1.1890191445450018,0.0601580065221875,27218339.62422654,-0.10262985426851379,-0.13289929009063253,0.03333811581317357,0.0,61.0,22976818.548843887,23229550.976348784,20563712.320007313,24508067.560500156,0.6885245901639344,1.0,-0.13384093307025544,-0.06392393730969376,0.0,1.0,0.0
0.27,0.13,0.03,0.29,0.28,"(0.27, 0.13, 0.03, 0.29, 0.28)",0.1399999999999999,0.05383775227016607,0.046008446019416865,1.1701710648398127,0.0601580065221875,27215453.19856706,-0.10505622572423423,-0.13650876280420748,0.033888420272409965,0.0,61.0,22967356.463973626,23213241.470116913,20566082.10008247,24513145.370899733,0.6885245901639344,1.0,-0.13744685226942888,-0.06473090439909158,0.0,1.0,0.0
0.29,0.13,0.03,0.28,0.27,"(0.29, 0.13, 0.03, 0.28, 0.27)",0.12000000000000001,0.05380157777578076,0.045446419342027,1.1838463525778202,0.0601580065221875,27207835.92591847,-0.10316006028749058,-0.13376729981593208,0.033461308207798086,0.0,61.0,22967848.9648044,23216805.209354136,20573979.65462847,24502520.31318475,0.6885245901639344,1.0,-0.13470487422309424,-0.06388602446283441,0.0,1.0,0.0
0.26,0.13,0.03,0.3,0.28,"(0.26, 0.13, 0.03, 0.3, 0.28)",0.15999999999999992,0.053799477560403375,0.04618460759352533,1.1648789578098653,0.0601580065221875,27204801.081702888,-0.10558560811960416,-0.13738261678673244,0.03401161266703448,0.0,61.0,22958334.352943946,23180249.16977936,20576284.72473787,24507501.73037724,0.6885245901639344,1.0,-0.13831626251996268,-0.06469202996963304,0.0,1.0,0.0
0.28,0.13,0.03,0.29,0.27,"(0.28, 0.13, 0.03, 0.29, 0.27)",0.1399999999999999,0.05376360392723201,0.04561838010879767,1.1785513601975424,0.0601580065221875,27197260.366524428,-0.10369027938994269,-0.13463726454667518,0.03358450060242261,0.0,61.0,22958859.16616283,23183852.428131443,20584218.02993206,24496926.059390675,0.6885245901639344,1.0,-0.13557066341123378,-0.06384812747737455,0.0,1.0,0.0
0.3,0.13,0.03,0.28,0.26,"(0.3, 0.13, 0.03, 0.28, 0.26)",0.12000000000000001,0.053727092055400494,0.045058588141581535,1.1923829456569097,0.0601580065221875,27189564.32222542,-0.1017921587971552,-0.1318988355403288,0.03315738853781072,0.0,61.0,22959299.848505806,23187352.922809258,20592082.809241485,24486247.799126543,0.6885245901639344,1.0,-0.1328313770530257,-0.06300404364484631,0.0,1.0,0.0
0.3,0.13,0.05,0.25,0.27,"(0.3, 0.13, 0.05, 0.25, 0.27)",0.05999999999999997,0.05476736006981908,0.04800650546833459,1.1408320504799916,0.0601580065221875,27434848.38752778,-0.11318631966485182,-0.14883426130036098,0.03503414792604347,0.0,61.0,22978919.44472764,23258325.127614226,20533160.651585966,24578063.02489686,0.6721311475409836,1.0,-0.1498401276671158,-0.06777520001913628,0.0,1.0,0.0
0.29,0.14,0.04,0.27,0.26,"(0.29, 0.14, 0.04, 0.27, 0.26)",0.12000000000000002,0.05453603502473192,0.04764796901131268,1.1445615869122117,0.0601580065221875,27388189.763226394,-0.11208886448952804,-0.14643180023426913,0.03482800099527498,0.0,61.0,22960299.682199206,23203848.65681364,20458116.97703566,24488375.7143428,0.6721311475409836,1.0,-0.1475483671139818,-0.06439317105479435,0.0,1.0,0.0
0.28,0.12,0.05,0.26,0.29,"(0.28, 0.12, 0.05, 0.26, 0.29)",0.05999999999999997,0.05453235527478739,0.047744434805112757,1.1421719724483521,0.0601580065221875,27369879.401647404,-0.11143409045730812,-0.14686465305594582,0.03496284985924916,0.0,61.0,22987037.11064787,23268289.007604726,20625998.659684446,24594854.132004257,0.6721311475409836,1.0,-0.1477228839292404,-0.07002391330597985,0.0,1.0,0.0
0.3,0.12,0.05,0.25,0.28,"(0.3, 0.12, 0.05, 0.25, 0.28)",0.03999999999999995,0.05449710186111267,0.047184860053277065,1.154970085734688,0.0601580065221875,27362432.961300697,-0.10954683075363869,-0.1440786606087194,0.03453573779463729,0.0,61.0,22987638.629128397,23274116.066491492,20634052.034593616,24585244.446838398,0.6721311475409836,1.0,-0.14493995919898586,-0.06918269171336625,0.0,1.0,0.0
0.27,0.12,0.05,0.27,0.29,"(0.27, 0.12, 0.05, 0.27, 0.29)",0.07999999999999999,0.05449416657206507,0.04791233597784917,1.1373723584936208,0.0601580065221875,27359205.8176224,-0.11195904913374277,-0.14775660573227165,0.03513705548788167,0.0,61.0,22978136.125271276,23266656.733231172,20633998.12744909,24601113.282482795,0.6721311475409836,1.0,-0.14860895294231466,-0.06997881381893199,0.0,1.0,0.0
0.3,0.15,0.03,0.26,0.26,"(0.3, 0.15, 0.03, 0.26, 0.26)",0.11999999999999998,0.05448792237342892,0.047268139415057114,1.1527410016073527,0.0601580065221875,27390675.944452282,-0.11077814092830807,-0.14329268447016116,0.03452885059066531,0.0,61.0,22976914.218788687,23193141.832441565,20334268.40973588,24551029.517236803,0.6721311475409836,1.0,-0.1445340499261506,-0.06247962155590165,0.0,1.0,0.0
0.27,0.15,0.03,0.28,0.27,"(0.27, 0.15, 0.03, 0.28, 0.27)",0.15999999999999998,0.054485552874505405,0.047983142780298,1.135514468570352,0.0601580065221875,27387546.74126053,-0.11318579678399221,-0.14691003003843914,0.03533298662263167,0.0,61.0,22967239.03108212,23206615.408295583,20336516.91085285,24555965.183256846,0.6721311475409836,1.0,-0.14815129919103823,-0.06354595326575223,0.0,1.0,0.0
0.3,0.14,0.04,0.27,0.25,"(0.3, 0.14, 0.04, 0.27, 0.25)",0.12000000000000002,0.05446180702963388,0.047272890247360526,1.1520727153481958,0.0601580065221875,27369869.28160506,-0.11073016914271738,-0.14455283722932574,0.03438272076563163,0.0,61.0,22951854.208415892,23175196.77869918,20476179.08805227,24483916.399361152,0.6721311475409836,1.0,-0.14566382129392855,-0.0635100926750176,0.0,1.0,0.0
0.29,0.12,0.05,0.26,0.28,"(0.29, 0.12, 0.05, 0.26, 0.28)",0.05999999999999997,0.05445921399942755,0.04734860717629442,1.1501756281163247,0.0601580065221875,27351836.280019876,-0.11007262241926707,-0.14496667928721382,0.034658930189261805,0.0,61.0,22978769.929751325,23264308.798782494,20644343.604428284,24591544.754849408,0.6721311475409836,1.0,-0.14582236884830643,-0.06913857036836714,0.0,1.0,0.0
0.29,0.15,0.03,0.27,0.26,"(0.29, 0.15, 0.03, 0.27, 0.26)",0.14,0.05444983237384671,0.04743543777640631,1.1478724541450158,0.0601580065221875,27380002.848759547,-0.11130347748738312,-0.14416750920439408,0.03470827849182681,0.0,61.0,22967840.44446208,23201058.267469503,20344385.513353314,24545421.339213643,0.6721311475409836,1.0,-0.14540542051846203,-0.06249259666104987,0.0,1.0,0.0
0.26,0.15,0.03,0.29,0.27,"(0.26, 0.15, 0.03, 0.29, 0.27)",0.17999999999999994,0.05444685362126389,0.0481601784813383,1.1305367907297443,0.0601580065221875,27376724.33017319,-0.11371031690423039,-0.1477906631865228,0.03551241452379318,0.0,61.0,22958112.87314821,23179770.309956275,20346569.928339403,24550260.417827673,0.6721311475409836,1.0,-0.14902810965818683,-0.06355910609608019,0.0,1.0,0.0
0.27,0.14,0.03,0.26,0.3,"(0.27, 0.14, 0.03, 0.26, 0.3)",0.09999999999999999,0.05444198599000494,0.04753633575603234,1.1452709832203731,0.0601580065221875,27373627.033991363,-0.11121444466558372,-0.14420136616226886,0.03516346280946718,0.0,61.0,23011195.426470246,23260263.310459744,20380519.741878886,24589100.442462593,0.6721311475409836,1.0,-0.14531165292057271,-0.06608889050866622,0.0,1.0,0.0
0.28,0.15,0.03,0.28,0.26,"(0.28, 0.15, 0.03, 0.28, 0.26)",0.15999999999999998,0.054411434257618296,0.04760840531473693,1.1428955432954928,0.0601580065221875,27369257.480850805,-0.11182882813551887,-0.14504427378282117,0.03488770639298833,0.0,61.0,22958746.537003208,23183468.444241405,20354473.91222025,24539766.06215893,0.6721311475409836,1.0,-0.1462786258218483,-0.06250575636350943,0.0,1.0,0.0
0.25,0.15,0.03,0.3,0.27,"(0.25, 0.15, 0.03, 0.3, 0.27)",0.19999999999999996,0.054407846323,0.04834272787016859,1.125460823582818,0.0601580065221875,27365829.772701424,-0.1142348507852392,-0.14867323681584269,0.03569184242495469,0.0,61.0,22948966.62588528,23150863.76978727,20356594.17383213,24544508.58894437,0.6721311475409836,1.0,-0.1499067545778203,-0.06357244352371907,0.0,1.0,0.0
0.29,0.14,0.03,0.25,0.29,"(0.29, 0.14, 0.03, 0.25, 0.29)",0.08000000000000003,0.05440613070039135,0.04698644725476179,1.1579111398952946,0.0601580065221875,27366052.398073766,-0.10932800458001635,-0.14146149087662663,0.03453875467866233,0.0,61.0,23011791.57009728,23267723.244269785,20388395.461050343,24578526.01039919,0.6721311475409836,1.0,-0.14257002677422617,-0.06523656246057111,0.0,1.0,0.0
0.26,0.14,0.03,0.27,0.3,"(0.26, 0.14, 0.03, 0.27, 0.3)",0.12000000000000001,0.05440428662231844,0.047694953341691326,1.1406717652612173,0.0601580065221875,27363058.53262214,-0.11173924073429431,-0.1450785909154912,0.03534289071062869,0.0,61.0,23002141.4019383,23258391.124050464,20390702.522268474,24583538.154461894,0.6721311475409836,1.0,-0.1461846101468102,-0.06604889888863431,0.0,1.0,0.0
